"TICKET","SYMBOL","ACTION","LOTS","OPEN TIME","CLOSE TIME","PROFIT","COMM","SWAP","COMMENT","T/P","S/L","OPEN PRICE","CLOSE PRICE","","",""
"768357285","XAUUSDr","Buy","0.02","2025-10-17 17:13:30","2025-10-17 17:14:11","-23.36","0.0","0.0","[sl]","0.0","4230.23","4241.87","4230.19","-23.36","0","0"
"768356205","XAUUSDr","Buy","0.02","2025-10-17 17:11:11","2025-10-17 17:14:04","-34.94","0.0","0.0","[sl]","0.0","4232.84","4250.19","4232.72","-34.94","0","0"
"768354660","XAUUSDr","Sell","0.02","2025-10-17 16:59:22","2025-10-17 17:04:00","39.56","0.0","0.0","","0.0","4295.77","4274.37","4254.59","39.56","0","0"
"768349101","XAUUSDr","Sell","0.02","2025-10-17 15:55:40","2025-10-17 16:36:07","68.5","0.0","0.0","","0.0","4323.3","4311.93","4277.68","68.5","0","0"
"768351414","XAUUSDr","Sell","0.02","2025-10-17 16:19:38","2025-10-17 16:36:01","58.72","0.0","0.0","","0.0","4323.7","4305.37","4276.01","58.72","0","0"
"768346179","XAUUSDr","Buy","0.02","2025-10-17 15:00:17","2025-10-17 15:06:47","24.42","0.0","0.0","","0.0","4276.0","4287.12","4299.33","24.42","0","0"
"768334684","XAUUSDr","Sell","0.02","2025-10-17 11:18:57","2025-10-17 14:52:16","92.8","0.0","0.0","","4288.62","4358.67","4348.59","4302.19","92.8","0","0"
"768335909","XAUUSDr","Sell","0.02","2025-10-17 11:45:19","2025-10-17 12:27:59","23.3","0.0","0.0","","4289.67","4356.97","4347.15","4335.5","23.3","0","0"
"768333059","XAUUSDr","Sell","0.02","2025-10-17 10:58:49","2025-10-17 12:27:19","16.08","0.0","0.0","","4288.62","4355.53","4342.2","4334.16","16.08","0","0"
"768332988","XAUUSDr","Sell","0.02","2025-10-17 10:57:49","2025-10-17 12:27:14","13.18","0.0","0.0","","4288.62","4356.58","4340.22","4333.63","13.18","0","0"
"768332710","XAUUSDr","Sell","0.02","2025-10-17 10:53:48","2025-10-17 11:09:40","24.94","0.0","0.0","","0.0","4353.34","4334.74","4322.27","24.94","0","0"
"768332869","XAUUSDr","Sell","0.02","2025-10-17 10:55:43","2025-10-17 11:09:36","23.08","0.0","0.0","","0.0","4352.47","4333.26","4321.72","23.08","0","0"
"768331919","XAUUSDr","Buy","0.02","2025-10-17 10:42:20","2025-10-17 10:53:15","-23.26","0.0","0.0","","0.0","4328.82","4343.43","4331.8","-23.26","0","0"
"768331025","XAUUSDr","Buy","0.02","2025-10-17 10:36:14","2025-10-17 10:53:13","-20.62","0.0","0.0","","0.0","4328.82","4342.25","4331.94","-20.62","0","0"
"768331357","","Balance","0.01","2025-10-17 10:34:18","2025-10-17 10:34:18","-76.0","0.0","0.0","Int.Trans. (Remove Funds)","0.0","0.0","0.0","0.0","0","0","-76.0"
"768328508","XAUUSDr","Sell","0.05","2025-10-17 10:02:42","2025-10-17 10:20:41","184.25","0.0","0.0","","0.0","4365.4","4360.4","4323.55","184.25","0","0"
"768328367","XAUUSDr","Sell","0.05","2025-10-17 10:00:31","2025-10-17 10:19:55","74.55","0.0","0.0","","0.0","4365.65","4358.45","4343.54","74.55","0","0"
"768328374","XAUUSDr","Sell","0.05","2025-10-17 10:00:36","2025-10-17 10:02:06","-14.1","0.0","0.0","","0.0","0.0","4357.87","4360.69","-14.1","0","0"
"768328138","XAUUSDr","Buy","0.05","2025-10-17 09:57:19","2025-10-17 10:01:17","-7.35","0.0","0.0","","0.0","4354.9","4358.54","4357.07","-7.35","0","0"
"768328060","XAUUSDr","Buy","0.05","2025-10-17 09:56:24","2025-10-17 10:01:08","-15.35","0.0","0.0","","0.0","4355.65","4361.04","4357.97","-15.35","0","0"
"768327865","XAUUSDr","Buy","0.02","2025-10-17 09:52:28","2025-10-17 10:01:03","-10.02","0.0","0.0","","0.0","4355.9","4362.92","4357.91","-10.02","0","0"
"768327926","XAUUSDr","Buy","0.05","2025-10-17 09:54:11","2025-10-17 09:55:57","-22.7","0.0","0.0","[sl]","0.0","4359.65","4364.17","4359.63","-22.7","0","0"
"768325240","XAUUSDr","Sell","0.02","2025-10-17 09:44:17","2025-10-17 09:50:59","5.94","0.0","0.0","","0.0","4372.4","4365.2","4362.23","5.94","0","0"
"768327422","XAUUSDr","Sell","0.02","2025-10-17 09:44:47","2025-10-17 09:50:44","-0.12","0.0","0.0","","0.0","4372.4","4363.72","4363.78","-0.12","0","0"
"768327296","XAUUSDr","Sell","0.02","2025-10-17 09:42:51","2025-10-17 09:50:35","-4.4","0.0","0.0","","0.0","4371.53","4362.21","4364.41","-4.4","0","0"
"768324569","XAUUSDr","Sell","0.02","2025-10-17 09:12:32","2025-10-17 09:50:33","-5.46","0.0","0.0","","0.0","4371.53","4361.56","4364.29","-5.46","0","0"
"768325913","XAUUSDr","Sell","0.02","2025-10-17 09:21:15","2025-10-17 09:50:31","-7.52","0.0","0.0","","0.0","4371.24","4360.47","4364.23","-7.52","0","0"
"768324676","XAUUSDr","Buy","0.02","2025-10-17 09:00:45","2025-10-17 09:02:33","-5.24","0.0","0.0","","0.0","4361.08","4367.84","4365.22","-5.24","0","0"
"768320670","XAUUSDr","Sell","0.02","2025-10-17 08:00:37","2025-10-17 08:40:54","33.78","0.0","0.0","","4286.61","4377.75","4378.13","4361.24","33.78","0","0"
"768318230","XAUUSDr","Sell","0.02","2025-10-17 07:11:14","2025-10-17 08:35:24","31.48","0.0","0.0","","4286.61","4367.16","4372.5","4356.76","31.48","0","0"
"768319702","XAUUSDr","Sell","0.02","2025-10-17 08:17:32","2025-10-17 08:33:31","28.36","0.0","0.0","","4287.47","4367.03","4363.76","4349.58","28.36","0","0"
"768315998","XAUUSDr","Buy","0.02","2025-10-17 06:52:02","2025-10-17 07:06:33","21.64","0.0","0.0","","0.0","4358.8","4362.72","4373.54","21.64","0","0"
"768311944","XAUUSDr","Sell","0.02","2025-10-17 06:28:51","2025-10-17 06:36:31","-2.52","0.0","0.0","","0.0","4366.46","4355.98","4357.24","-2.52","0","0"
"768310869","XAUUSDr","Sell","0.02","2025-10-17 05:15:12","2025-10-17 05:19:06","-8.18","0.0","0.0","","0.0","4338.03","4327.42","4331.51","-8.18","0","0"
"768309759","XAUUSDr","Buy","0.02","2025-10-17 04:58:36","2025-10-17 05:00:56","26.38","0.0","0.0","","0.0","4287.91","4307.01","4320.2","26.38","0","0"
"768308986","XAUUSDr","Buy","0.02","2025-10-17 04:47:08","2025-10-17 04:47:22","5.48","0.0","0.0","","0.0","4286.85","4302.61","4305.35","5.48","0","0"
"768308662","XAUUSDr","Buy","0.02","2025-10-17 04:45:02","2025-10-17 04:45:20","5.3","0.0","0.0","","0.0","4281.0","4291.32","4293.97","5.3","0","0"
"768307819","XAUUSDr","Sell","0.02","2025-10-17 04:40:16","2025-10-17 04:44:18","72.8","0.0","0.0","","4276.65","4330.18","4322.17","4285.77","72.8","0","0"
"768307442","XAUUSDr","Sell","0.02","2025-10-17 04:38:16","2025-10-17 04:40:59","12.8","0.0","0.0","","0.0","4330.08","4316.14","4309.74","12.8","0","0"
"768301390","XAUUSDr","Buy","0.02","2025-10-17 03:41:22","2025-10-17 04:00:23","-21.68","0.0","0.0","[sl]","4377.0","4354.31","4365.1","4354.26","-21.68","0","0"
"768299752","XAUUSDr","Sell","0.02","2025-10-17 02:54:13","2025-10-17 03:15:32","14.48","0.0","0.0","","4335.88","4383.02","4366.49","4359.25","14.48","0","0"
"768288537","XAUUSDr","Buy","0.02","2025-10-16 21:16:11","2025-10-16 21:18:22","8.12","0.0","0.0","","0.0","4270.1","4278.32","4282.38","8.12","0","0"
"768288530","XAUUSDr","Buy","0.02","2025-10-16 21:15:50","2025-10-16 21:18:11","-1.34","0.0","0.0","","0.0","4270.1","4282.39","4281.72","-1.34","0","0"
"768287366","XAUUSDr","Sell","0.03","2025-10-16 20:40:26","2025-10-16 21:14:41","19.23","0.0","0.0","","0.0","4299.46","4293.04","4286.63","19.23","0","0"
"768287474","XAUUSDr","Sell","0.03","2025-10-16 20:40:26","2025-10-16 21:14:33","18.87","0.0","0.0","","0.0","4299.46","4292.22","4285.93","18.87","0","0"
"768287152","XAUUSDr","Sell","0.02","2025-10-16 20:33:36","2025-10-16 20:36:09","-6.92","0.0","0.0","[sl]","0.0","4297.02","4293.6","4297.06","-6.92","0","0"
"768287127","XAUUSDr","Sell","0.02","2025-10-16 20:30:17","2025-10-16 20:36:09","-12.98","0.0","0.0","[sl]","0.0","4297.02","4290.57","4297.06","-12.98","0","0"
"768284685","XAUUSDr","Sell","0.02","2025-10-16 20:28:38","2025-10-16 20:36:09","-16.28","0.0","0.0","[sl]","0.0","4297.02","4288.92","4297.06","-16.28","0","0"
"768284642","XAUUSDr","Sell","0.02","2025-10-16 19:42:43","2025-10-16 19:42:57","-0.98","0.0","0.0","","0.0","4276.5","4268.31","4268.8","-0.98","0","0"
"768282372","XAUUSDr","Sell","0.02","2025-10-16 19:34:01","2025-10-16 19:42:25","19.0","0.0","0.0","","0.0","4280.5","4282.82","4273.32","19.0","0","0"
"768281239","XAUUSDr","Sell","0.02","2025-10-16 19:34:48","2025-10-16 19:41:38","37.74","0.0","0.0","","0.0","4281.17","4282.5","4263.63","37.74","0","0"
"768283161","XAUUSDr","Sell","0.02","2025-10-16 19:28:52","2025-10-16 19:32:40","4.28","0.0","0.0","","0.0","4293.76","4289.64","4287.5","4.28","0","0"
"768282725","XAUUSDr","Sell","0.02","2025-10-16 19:24:17","2025-10-16 19:32:32","1.0","0.0","0.0","","0.0","4293.76","4288.33","4287.83","1.0","0","0"
"768280726","XAUUSDr","Buy","0.02","2025-10-16 19:04:06","2025-10-16 19:19:20","32.88","0.0","0.0","","0.0","4274.19","4269.68","4286.12","32.88","0","0"
"768281475","XAUUSDr","Buy","0.02","2025-10-16 19:12:43","2025-10-16 19:19:09","20.84","0.0","0.0","","0.0","4274.11","4276.8","4287.22","20.84","0","0"
"768280659","XAUUSDr","Buy","0.02","2025-10-16 18:57:32","2025-10-16 19:09:01","13.36","0.0","0.0","","0.0","4265.05","4271.97","4278.65","13.36","0","0"
"768280402","XAUUSDr","Sell","0.02","2025-10-16 18:53:41","2025-10-16 18:54:31","-1.0","0.0","0.0","","0.0","4283.58","4275.32","4275.82","-1.0","0","0"
"768279561","XAUUSDr","Sell","0.05","2025-10-16 18:41:17","2025-10-16 18:53:05","-34.95","0.0","0.0","[sl]","0.0","4274.55","4267.6","4274.59","-34.95","0","0"
"768277745","XAUUSDr","Buy","0.05","2025-10-16 17:56:42","2025-10-16 18:20:06","44.6","0.0","0.0","","0.0","4265.44","4261.68","4270.6","44.6","0","0"
"768278642","XAUUSDr","Buy","0.05","2025-10-16 18:12:47","2025-10-16 18:18:18","20.7","0.0","0.0","","0.0","4265.25","4267.89","4272.03","20.7","0","0"
"768277641","XAUUSDr","Buy","0.05","2025-10-16 17:54:40","2025-10-16 18:09:17","32.6","0.0","0.0","","0.0","4255.57","4263.75","4270.27","32.6","0","0"
"768276583","XAUUSDr","Sell","0.1","2025-10-16 17:37:39","2025-10-16 17:53:16","-16.1","0.0","0.0","","0.0","4264.93","4262.15","4263.76","-16.1","0","0"
"768276189","XAUUSDr","Buy","0.1","2025-10-16 17:31:12","2025-10-16 17:37:35","-47.9","0.0","0.0","","0.0","4260.92","4267.38","4262.59","-47.9","0","0"
"768275232","XAUUSDr","Sell","0.02","2025-10-16 17:16:12","2025-10-16 17:32:02","-3.68","0.0","0.0","","0.0","4269.21","4264.07","4265.91","-3.68","0","0"
"768274219","XAUUSDr","Sell","0.02","2025-10-16 17:20:52","2025-10-16 17:31:58","-13.86","0.0","0.0","","0.0","4267.99","4259.29","4266.22","-13.86","0","0"
"768274265","XAUUSDr","Sell","0.02","2025-10-16 17:05:12","2025-10-16 17:05:46","-8.7","0.0","0.0","[sl]","0.0","4259.75","4255.47","4259.82","-8.7","0","0"
"768273996","XAUUSDr","Sell","0.02","2025-10-16 17:01:49","2025-10-16 17:04:11","-1.28","0.0","0.0","","0.0","4260.6","4254.83","4255.47","-1.28","0","0"
"768273799","XAUUSDr","Buy","0.02","2025-10-16 17:00:10","2025-10-16 17:00:55","10.06","0.0","0.0","","0.0","4241.23","4247.26","4252.29","10.06","0","0"
"768272682","XAUUSDr","Buy","0.02","2025-10-16 16:44:49","2025-10-16 16:56:39","-24.4","0.0","0.0","[sl]","0.0","4244.38","4256.08","4243.88","-24.4","0","0"
"768272044","XAUUSDr","Buy","0.02","2025-10-16 16:39:14","2025-10-16 16:56:39","-23.62","0.0","0.0","[sl]","0.0","4244.38","4255.69","4243.88","-23.62","0","0"
"768270526","XAUUSDr","Sell","0.02","2025-10-16 16:34:11","2025-10-16 16:39:14","-19.9","0.0","0.0","[sl]","0.0","4255.45","4245.74","4255.69","-19.9","0","0"
"768269225","XAUUSDr","Buy","0.02","2025-10-16 16:01:09","2025-10-16 16:20:24","15.68","0.0","0.0","","4250.71","4238.79","4240.81","4248.65","15.68","0","0"
"768258039","XAUUSDr","Buy","0.02","2025-10-16 12:29:56","2025-10-16 12:59:11","34.3","0.0","0.0","","0.0","4233.13","4223.28","4240.43","34.3","0","0"
"768257975","XAUUSDr","Buy","0.02","2025-10-16 12:28:45","2025-10-16 12:56:13","20.84","0.0","0.0","","0.0","4228.89","4225.33","4235.75","20.84","0","0"
"768257949","XAUUSDr","Buy","0.02","2025-10-16 12:27:46","2025-10-16 12:56:09","17.04","0.0","0.0","","0.0","4228.75","4227.31","4235.83","17.04","0","0"
"768254769","XAUUSDr","Buy","0.02","2025-10-16 11:00:29","2025-10-16 12:26:49","-14.22","0.0","0.0","[sl]","4249.31","4224.73","4231.78","4224.67","-14.22","0","0"
"768257363","XAUUSDr","Buy","0.02","2025-10-16 12:12:24","2025-10-16 12:26:48","-11.68","0.0","0.0","[sl]","0.0","4224.95","4230.68","4224.84","-11.68","0","0"
"768257154","XAUUSDr","Buy","0.02","2025-10-16 12:06:44","2025-10-16 12:26:48","-18.3","0.0","0.0","[sl]","0.0","4224.95","4233.99","4224.84","-18.3","0","0"
"768251824","XAUUSDr","Buy","0.02","2025-10-16 10:09:23","2025-10-16 12:26:48","-5.62","0.0","0.0","[sl]","4249.31","4225.12","4227.85","4225.04","-5.62","0","0"
"768252429","XAUUSDr","Sell","0.02","2025-10-16 10:38:25","2025-10-16 10:46:46","-7.66","0.0","0.0","","0.0","4235.79","4227.91","4231.74","-7.66","0","0"
"768250393","XAUUSDr","Sell","0.02","2025-10-16 09:36:44","2025-10-16 10:00:49","-2.48","0.0","0.0","","0.0","4228.36","4223.32","4224.56","-2.48","0","0"
"768248716","XAUUSDr","Sell","0.02","2025-10-16 09:33:40","2025-10-16 09:41:58","-0.56","0.0","0.0","","0.0","4228.58","4220.65","4220.93","-0.56","0","0"
"768248833","","Balance","0.01","2025-10-16 09:11:43","2025-10-16 09:11:43","140.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","140.0","0"
"768238854","XAUUSDr","Sell","0.02","2025-10-16 07:39:31","2025-10-16 08:34:01","57.52","0.0","0.0","","4180.62","4226.02","4236.78","4208.02","57.52","0","0"
"768237310","XAUUSDr","Buy","0.02","2025-10-16 06:46:39","2025-10-16 07:39:37","7.08","0.0","0.0","","0.0","4235.16","4233.15","4236.69","7.08","0","0"
"768237258","XAUUSDr","Buy","0.01","2025-10-16 06:45:15","2025-10-16 07:39:33","2.68","0.0","0.0","","0.0","4235.0","4233.83","4236.51","2.68","0","0"
"768237122","","Balance","0.01","2025-10-16 06:44:15","2025-10-16 06:44:15","19.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","19.0","0"
"768236216","XAUUSDr","Buy","0.01","2025-10-16 06:28:44","2025-10-16 06:34:05","-3.49","0.0","0.0","","0.0","4233.12","4238.17","4234.68","-3.49","0","0"
"768235923","XAUUSDr","Sell","0.01","2025-10-16 06:23:10","2025-10-16 06:28:37","-1.17","0.0","0.0","","0.0","4240.71","4237.0","4238.17","-1.17","0","0"
"768235800","XAUUSDr","Buy","0.01","2025-10-16 06:18:51","2025-10-16 06:22:51","-3.04","0.0","0.0","[sl]","0.0","4237.3","4240.34","4237.3","-3.04","0","0"
"768234340","XAUUSDr","Sell","0.01","2025-10-16 06:11:34","2025-10-16 06:18:44","0.25","0.0","0.0","","0.0","4242.26","4240.5","4240.25","0.25","0","0"
"768233611","XAUUSDr","Sell","0.01","2025-10-16 06:02:28","2025-10-16 06:03:27","-2.33","0.0","0.0","[sl]","0.0","4240.54","4238.22","4240.55","-2.33","0","0"
"768232833","XAUUSDr","Buy","0.01","2025-10-16 05:36:11","2025-10-16 05:54:07","5.32","0.0","0.0","","0.0","4231.1","4230.72","4236.04","5.32","0","0"
"768232430","XAUUSDr","Sell","0.01","2025-10-16 05:30:34","2025-10-16 05:34:46","2.86","0.0","0.0","[sl]","0.0","4228.87","4231.97","4229.11","2.86","0","0"
"768232219","XAUUSDr","Buy","0.01","2025-10-16 05:24:59","2025-10-16 05:30:09","-2.3","0.0","0.0","[sl]","0.0","4231.06","4233.36","4231.06","-2.3","0","0"
"768231941","XAUUSDr","Sell","0.01","2025-10-16 05:18:26","2025-10-16 05:24:54","0.08","0.0","0.0","","0.0","4235.05","4233.26","4233.18","0.08","0","0"
"768231536","XAUUSDr","Buy","0.01","2025-10-16 05:10:26","2025-10-16 05:18:20","-0.63","0.0","0.0","","0.0","4232.64","4233.98","4233.35","-0.63","0","0"
"768231457","XAUUSDr","Sell","0.01","2025-10-16 05:09:02","2025-10-16 05:10:22","-0.81","0.0","0.0","","0.0","4234.32","4233.08","4233.89","-0.81","0","0"
"768231047","XAUUSDr","Buy","0.01","2025-10-16 05:01:04","2025-10-16 05:08:51","2.14","0.0","0.0","","0.0","4229.08","4231.06","4233.2","2.14","0","0"
"768230191","XAUUSDr","Sell","0.05","2025-10-16 04:48:18","2025-10-16 05:00:45","-18.2","0.0","0.0","","0.0","4233.34","4227.54","4231.18","-18.2","0","0"
"768229254","XAUUSDr","Sell","0.05","2025-10-16 04:48:35","2025-10-16 05:00:37","-20.35","0.0","0.0","so: 19.5%/8.3/42.3","0.0","4233.51","4226.77","4230.84","-20.35","0","0"
"768229791","XAUUSDr","Buy","0.05","2025-10-16 04:44:20","2025-10-16 04:45:40","-11.3","0.0","0.0","[sl]","0.0","4228.55","4230.65","4228.39","-11.3","0","0"
"768229731","XAUUSDr","Buy","0.05","2025-10-16 04:43:19","2025-10-16 04:44:37","-14.7","0.0","0.0","[sl]","0.0","4229.26","4231.92","4228.98","-14.7","0","0"
"768229654","XAUUSDr","Buy","0.05","2025-10-16 04:42:22","2025-10-16 04:44:37","-20.15","0.0","0.0","[sl]","0.0","4229.44","4233.01","4228.98","-20.15","0","0"
"768226868","XAUUSDr","Buy","0.05","2025-10-16 03:52:17","2025-10-16 03:59:39","-16.95","0.0","0.0","[sl]","4226.6","4214.55","4217.8","4214.41","-16.95","0","0"
"768226501","XAUUSDr","Buy","0.05","2025-10-16 03:50:50","2025-10-16 03:59:39","-28.7","0.0","0.0","[sl]","4226.5","4214.37","4220.1","4214.36","-28.7","0","0"
"768226386","XAUUSDr","Buy","0.05","2025-10-16 03:45:05","2025-10-16 03:46:58","-15.9","0.0","0.0","[sl]","0.0","4220.04","4223.22","4220.04","-15.9","0","0"
"768223811","XAUUSDr","Sell","0.05","2025-10-16 03:38:32","2025-10-16 03:44:31","0.7","0.0","0.0","[sl]","0.0","4223.94","4224.3","4224.16","0.7","0","0"
"768226053","XAUUSDr","Sell","0.05","2025-10-16 03:41:22","2025-10-16 03:41:54","-1.8","0.0","0.0","","0.0","4227.43","4222.62","4222.98","-1.8","0","0"
"768223555","XAUUSDr","Buy","0.05","2025-10-16 03:05:08","2025-10-16 03:05:26","5.15","0.0","0.0","","0.0","4204.56","4207.09","4208.12","5.15","0","0"
"768223256","XAUUSDr","Sell","0.05","2025-10-16 02:57:16","2025-10-16 03:03:00","16.1","0.0","0.0","","0.0","4212.34","4209.8","4206.58","16.1","0","0"
"768223133","XAUUSDr","Buy","0.05","2025-10-16 02:52:47","2025-10-16 02:56:31","13.65","0.0","0.0","","0.0","4205.8","4207.79","4210.52","13.65","0","0"
"768223053","XAUUSDr","Buy","0.05","2025-10-16 02:48:59","2025-10-16 02:53:55","-0.85","0.0","0.0","","0.0","4205.86","4208.86","4208.69","-0.85","0","0"
"768222998","XAUUSDr","Buy","0.05","2025-10-16 02:47:22","2025-10-16 02:51:26","-4.0","0.0","0.0","","0.0","4205.93","4209.94","4209.14","-4.0","0","0"
"768222619","XAUUSDr","Buy","0.05","2025-10-16 02:43:21","2025-10-16 02:46:25","-2.25","0.0","0.0","[sl]","0.0","4207.39","4207.72","4207.27","-2.25","0","0"
"768222475","XAUUSDr","Buy","0.05","2025-10-16 02:36:32","2025-10-16 02:39:00","-9.45","0.0","0.0","[sl]","0.0","4209.46","4211.16","4209.27","-9.45","0","0"
"768218262","XAUUSDr","Buy","0.05","2025-10-15 23:01:28","2025-10-15 23:05:16","3.45","0.0","0.0","","0.0","4208.74","4210.74","4211.43","3.45","0","0"
"768218208","XAUUSDr","Sell","0.05","2025-10-15 22:57:12","2025-10-15 22:58:47","4.7","0.0","0.0","","0.0","4213.76","4211.85","4210.91","4.7","0","0"
"768215535","XAUUSDr","Buy","0.02","2025-10-15 20:50:19","2025-10-15 22:49:41","34.96","0.0","0.0","","4217.01","4195.64","4194.5","4211.98","34.96","0","0"
"768218097","XAUUSDr","Buy","0.05","2025-10-15 22:48:23","2025-10-15 22:49:32","10.55","0.0","0.0","","0.0","4209.52","4209.98","4212.09","10.55","0","0"
"768217891","XAUUSDr","Buy","0.05","2025-10-15 22:43:31","2025-10-15 22:47:54","16.75","0.0","0.0","","0.0","4207.27","4206.82","4210.17","16.75","0","0"
"768217706","XAUUSDr","Buy","0.05","2025-10-15 22:30:43","2025-10-15 22:35:56","-10.6","0.0","0.0","[sl]","0.0","4210.14","4212.13","4210.01","-10.6","0","0"
"768217675","XAUUSDr","Buy","0.05","2025-10-15 22:22:09","2025-10-15 22:23:58","1.6","0.0","0.0","","0.0","4208.31","4209.95","4210.27","1.6","0","0"
"768217409","XAUUSDr","Buy","0.05","2025-10-15 22:14:06","2025-10-15 22:17:05","-0.3","0.0","0.0","","0.0","4205.24","4206.13","4206.07","-0.3","0","0"
"768216603","XAUUSDr","Buy","0.02","2025-10-15 21:24:01","2025-10-15 22:10:53","13.4","0.0","0.0","","4217.01","4195.64","4196.52","4203.22","13.4","0","0"
"768216957","XAUUSDr","Buy","0.02","2025-10-15 21:49:34","2025-10-15 21:57:44","6.84","0.0","0.0","","0.0","4194.8","4197.38","4200.8","6.84","0","0"
"768216954","XAUUSDr","Buy","0.02","2025-10-15 21:49:24","2025-10-15 21:53:42","5.16","0.0","0.0","","0.0","4194.8","4197.55","4200.13","5.16","0","0"
"768216952","XAUUSDr","Buy","0.02","2025-10-15 21:49:16","2025-10-15 21:53:35","5.36","0.0","0.0","","0.0","4194.8","4197.55","4200.23","5.36","0","0"
"768216605","XAUUSDr","Buy","0.02","2025-10-15 21:24:10","2025-10-15 21:34:08","4.38","0.0","0.0","","0.0","4194.8","4196.98","4199.17","4.38","0","0"
"768216594","XAUUSDr","Buy","0.02","2025-10-15 21:23:39","2025-10-15 21:33:39","3.34","0.0","0.0","","0.0","4194.8","4197.03","4198.7","3.34","0","0"
"768216459","XAUUSDr","Buy","0.02","2025-10-15 21:16:32","2025-10-15 21:23:25","-6.66","0.0","0.0","[sl]","0.0","4195.5","4198.81","4195.48","-6.66","0","0"
"768216437","XAUUSDr","Buy","0.02","2025-10-15 21:15:52","2025-10-15 21:23:25","-4.42","0.0","0.0","[sl]","0.0","4195.5","4197.69","4195.48","-4.42","0","0"
"768216386","XAUUSDr","Buy","0.02","2025-10-15 21:14:22","2025-10-15 21:15:59","-0.5","0.0","0.0","","0.0","4196.02","4199.3","4199.05","-0.5","0","0"
"768216349","XAUUSDr","Buy","0.02","2025-10-15 21:13:10","2025-10-15 21:14:45","0.5","0.0","0.0","","0.0","4197.23","4200.68","4200.93","0.5","0","0"
"768216313","XAUUSDr","Buy","0.02","2025-10-15 21:11:36","2025-10-15 21:12:54","-5.62","0.0","0.0","[sl]","0.0","4200.18","4202.98","4200.17","-5.62","0","0"
"768216267","XAUUSDr","Buy","0.02","2025-10-15 21:10:14","2025-10-15 21:11:07","0.58","0.0","0.0","","0.0","4200.47","4203.71","4204.0","0.58","0","0"
"768215519","XAUUSDr","Buy","0.02","2025-10-15 20:49:34","2025-10-15 21:07:22","17.72","0.0","0.0","","0.0","4191.88","4194.43","4203.29","17.72","0","0"
"768215426","XAUUSDr","Buy","0.02","2025-10-15 20:46:45","2025-10-15 20:47:57","1.22","0.0","0.0","","0.0","4192.05","4195.85","4196.46","1.22","0","0"
"768215052","XAUUSDr","Sell","0.02","2025-10-15 20:33:03","2025-10-15 20:46:12","-17.58","0.0","0.0","[sl]","0.0","4196.27","4187.48","4196.27","-17.58","0","0"
"768215219","XAUUSDr","Sell","0.02","2025-10-15 20:39:31","2025-10-15 20:46:11","-11.2","0.0","0.0","[sl]","0.0","4196.05","4190.54","4196.14","-11.2","0","0"
"768214629","XAUUSDr","Sell","0.02","2025-10-15 20:22:45","2025-10-15 20:29:34","7.18","0.0","0.0","","0.0","4195.14","4189.79","4186.2","7.18","0","0"
"768214254","XAUUSDr","Buy","0.02","2025-10-15 20:15:04","2025-10-15 20:16:06","3.26","0.0","0.0","","0.0","4179.28","4185.58","4187.21","3.26","0","0"
"768214034","XAUUSDr","Sell","0.02","2025-10-15 20:13:34","2025-10-15 20:13:58","1.3","0.0","0.0","","0.0","0.0","4185.85","4185.2","1.3","0","0"
"768213712","XAUUSDr","Sell","0.02","2025-10-15 20:08:04","2025-10-15 20:12:31","9.84","0.0","0.0","","0.0","4201.73","4195.77","4190.85","9.84","0","0"
"768213514","XAUUSDr","Sell","0.02","2025-10-15 20:00:10","2025-10-15 20:08:00","2.34","0.0","0.0","","0.0","0.0","4198.62","4197.45","2.34","0","0"
"768212996","","Balance","0.01","2025-10-15 19:41:56","2025-10-15 19:41:56","38.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","38.0","0"
"768212522","XAUUSDr","Buy","0.01","2025-10-15 19:27:57","2025-10-15 19:37:31","-5.74","0.0","0.0","so: 0.2%/0.0/4.2","0.0","4189.68","4197.29","4191.55","-5.74","0","0"
"768212408","XAUUSDr","Buy","0.02","2025-10-15 19:25:21","2025-10-15 19:27:30","-4.24","0.0","0.0","[sl]","0.0","4196.95","4199.0","4196.88","-4.24","0","0"
"768212328","XAUUSDr","Buy","0.01","2025-10-15 19:23:47","2025-10-15 19:25:01","2.08","0.0","0.0","","0.0","4190.14","4196.94","4199.02","2.08","0","0"
"768211950","XAUUSDr","Sell","0.02","2025-10-15 19:13:42","2025-10-15 19:22:47","-14.6","0.0","0.0","","0.0","4198.49","4188.89","4196.19","-14.6","0","0"
"768211892","","Balance","0.01","2025-10-15 19:12:46","2025-10-15 19:12:46","19.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","19.0","0"
"768211637","XAUUSDr","Buy","0.02","2025-10-15 19:07:34","2025-10-15 19:10:43","-6.18","0.0","0.0","","0.0","4187.57","4192.87","4189.78","-6.18","0","0"
"768211462","XAUUSDr","Buy","0.01","2025-10-15 19:02:59","2025-10-15 19:06:15","-1.76","0.0","0.0","","0.0","4178.62","4191.57","4189.81","-1.76","0","0"
"768211392","XAUUSDr","Sell","0.01","2025-10-15 19:01:42","2025-10-15 19:02:55","-2.99","0.0","0.0","","0.0","0.0","4188.94","4191.93","-2.99","0","0"
